date, pm25, pm10, o3, no2, so2, co
22/09/2016,91,45,26,65,1,7
23/09/2016,84,48,36,63, ,6
24/09/2016,79,33,23,48, ,4
25/09/2016,64,43,19,56,1,6
26/09/2016,70,41,25,54, ,5
27/09/2016,61,35,20,49, ,5
28/09/2016,58,29,15,36, ,4
29/09/2016,49,36,21,53, ,6
30/09/2016,57,26,22,40, ,4
01/04/2016,98,44,14,45, ,5
02/04/2016,94,39,28,43, ,3
03/04/2016,83,25,27,44, ,4
04/04/2016,57,41,28,49, ,5
05/04/2016,70,42,24,48, ,4
06/04/2016,65,26,28,43, ,3
07/04/2016,53,31,21,47, ,4
08/04/2016,59,38,26,50, ,4
09/04/2016,71,31,33,48, ,3
10/04/2016,69,29,25,49, ,4
11/04/2016,63,32,25,54, ,5
12/04/2016,65,31,28,51, ,5
13/04/2016,68,33,25,53,1,5
14/04/2016,65,28,27,42, ,3
15/04/2016,52,22,30,40, ,3
16/04/2016,54,24,28,42, ,2
17/04/2016,59,30,32,54, ,4
18/04/2016,62,47,35,64, ,4
19/04/2016,71,50,34,51, ,3
20/04/2016,74,45,29,55, ,5
21/04/2016,68,58,16,54, ,6
22/04/2016,94,43,26,38, ,2
23/04/2016,77,24,28,42, ,2
24/04/2016,52,29,27,48, ,3
25/04/2016,56,22,30,42, ,3
26/04/2016,44,23,30,35, ,4
27/04/2016,37,27,31,46, ,4
28/04/2016,47,29,30,38, ,3
29/04/2016,45,23,28,36, ,3
30/04/2016,45,29,38,31, ,2
01/05/2016,45,30,30,49,1,4
02/05/2016,52,31,33,42, ,4
03/05/2016,62,38,40,54, ,4
04/05/2016,76,50,45,50, ,2
05/05/2016,64,51,44,57, ,4
06/05/2016,74,58,42,55, ,4
07/05/2016,88,58,47,59, ,3
08/05/2016,92,42,41,45, ,4
09/05/2016,61,30,27,44, ,5
10/05/2016,62,36,25,49, ,6
11/05/2016,78,35,28,50, ,5
12/05/2016,74,63,32,47, ,6
13/05/2016,134,47,33,36, ,2
14/05/2016,63,33,36,41, ,2
15/05/2016,63,39,37,49, ,3
16/05/2016,72,41,33,58, ,5
17/05/2016,67,43,38,50, ,3
18/05/2016,62,31,30,39, ,4
19/05/2016,53,32,25,46, ,4
20/05/2016,64,32,27,41, ,3
21/05/2016,65,27,24,45, ,4
22/05/2016,70,25,24,37, ,4
23/05/2016,61,33,23,44, ,3
24/05/2016,60,43,28,45, ,4
25/05/2016,70,48,25,50, ,4
26/05/2016,88,44,40,54, ,5
27/05/2016,82,43,29,54, ,4
28/05/2016,85,53,20,40, ,3
29/05/2016,120,34,25,39, ,4
30/05/2016,81,18,21,38, ,5
31/05/2016,43,39,14,40, ,6
01/06/2016,81,31,18,38, ,5
02/06/2016,62,28,20,43, ,6
03/06/2016,62,34,20,35, ,4
04/06/2016,69,43,22,37, ,4
05/06/2016,97,55,23,52, ,6
06/06/2016,118,51,46,58, ,7
07/06/2016,95,52,38,46, ,5
08/06/2016,90,46,38,47, ,4
09/06/2016,77,48,44,63, ,5
10/06/2016,77,37,36,53, ,3
11/06/2016,68,33,29,40, ,3
12/06/2016,69,28,20,35, ,3
13/06/2016,50,26,20,33, ,3
14/06/2016,49,25,21,37, ,4
15/06/2016,38,29,16,45, ,5
16/06/2016,55,34,25,43, ,4
17/06/2016,52,28,27,39, ,3
18/06/2016,51,31,35,38, ,2
19/06/2016,57,27,20,40, ,4
20/06/2016,52,26,15,31, ,5
21/06/2016,48,36,32,47, ,6
22/06/2016,62,38,43,56, ,5
23/06/2016,63,31,33,36, ,5
24/06/2016,52,27,27,32, ,3
25/06/2016,41,25,30,29, ,2
26/06/2016,37,40,23,38, ,4
27/06/2016,52,29,26,43, ,5
28/06/2016,49,28,25,36, ,3
29/06/2016,38,29,22,37, ,3
30/06/2016,48,23,16,30, ,3
04/01/2016,47,24,19,40, ,4
05/01/2016,51,24,16,40, ,5
06/01/2016,51,24,22,39, ,3
07/01/2016,54,40,16,52, ,6
08/01/2016,73,29,18,41, ,3
09/01/2016,65,17,24,38, ,3
10/01/2016,41,20,18,44, ,4
11/01/2016,47,20,20,40, ,3
12/01/2016,43,33,22,44, ,4
13/01/2016,53,28,17,48, ,4
14/01/2016,59,27,19,47, ,4
15/01/2016,48,44,13,58, ,5
16/01/2016,71,60,12,52, ,4
17/01/2016,87,41,14,40, ,4
18/01/2016,76,52,3,45,1,6
19/01/2016,112,64,3,51,1,8
20/01/2016,143,61,4,51, ,7
21/01/2016,140,51,2,47, ,6
22/01/2016,109,37,11,44, ,3
23/01/2016,73,39,3,38, ,4
24/01/2016,85,51,5,45, ,6
25/01/2016,92,43,17,38, ,5
26/01/2016,77,41,22,30, ,3
27/01/2016,53,39,19,51, ,6
28/01/2016,59,37,14,46, ,5
29/01/2016,56,17,22,32, ,2
30/01/2016,37,17,18,40, ,2
31/01/2016,46,28,24,39, ,3
01/02/2016,45,23,22,35, ,3
02/02/2016,44,27,20,40, ,3
03/02/2016,46,27,14,43, ,4
04/02/2016,51,29,15,47, ,5
05/02/2016,54,34,20,44, ,4
06/02/2016,62,20,26,30, ,2
07/02/2016,44,23,27,31, ,2
08/02/2016,41,20,25,39, ,3
09/02/2016,44,22,25,41, ,3
10/02/2016,40,34,21,50, ,4
11/02/2016,57,28,16,44, ,4
12/02/2016,62,28,17,49, ,4
13/02/2016,68,22,21,42, ,3
14/02/2016,56,31,21,40, ,4
15/02/2016,54,40,13,47, ,5
16/02/2016,66,55,11,55,1,7
17/02/2016,103,48,8,49, ,6
18/02/2016,100,41,18,52, ,5
19/02/2016,69,20,21,34, ,3
20/02/2016,47,15,20,28, ,2
21/02/2016,36,24,24,34, ,3
22/02/2016,46,26,23,47, ,4
23/02/2016,55,45,19,56,1,6
24/02/2016,84,44,18,48, ,5
25/02/2016,86,59,21,59, ,7
26/02/2016,119,46,18,44, ,3
27/02/2016,95,44,23,34, ,3
28/02/2016,93,41,23,37, ,3
29/02/2016,77,39,13,46, ,4
01/03/2016,76,22,23,39, ,3
02/03/2016,45,28,24,41, ,4
03/03/2016,47,29,21,51, ,4
04/03/2016,58,28,24,49, ,4
05/03/2016,62,29,26,44, ,3
06/03/2016,61,29,21,47, ,4
07/03/2016,59,37,22,52, ,5
08/03/2016,64,31,19,43, ,4
09/03/2016,60,41,15,50, ,6
10/03/2016,74,71,23,49,1,6
11/03/2016,135,62,29,49,1,4
12/03/2016,142,54,26,42, ,3
13/03/2016,118,47,20,44, ,4
14/03/2016,92,51,18,48, ,5
15/03/2016,101,51,21,40, ,4
16/03/2016,99,48,20,48, ,5
17/03/2016,98,67,12,49, ,6
18/03/2016,148,45,18,41, ,4
19/03/2016,94,39,21,40, ,3
20/03/2016,83,39,23,46, ,5
21/03/2016,72,45,29,50, ,4
22/03/2016,80,45,21,47, ,5
23/03/2016,84,53,22,56, ,5
24/03/2016,102,39,19,46, ,5
25/03/2016,82,32,23,41, ,3
26/03/2016,68,18,31,28, ,1
27/03/2016,40,20,27,25, ,1
28/03/2016,40,25,25,40, ,3
29/03/2016,47,29,20,51, ,5
30/03/2016,59,24,22,44, ,4
31/03/2016,62,44,22,46, ,4
01/10/2015,66,51,21,60,1,7
02/10/2015,75,63,17,64, ,7
03/10/2015,102,56,17,41, ,4
04/10/2015,101,32,11,43, ,6
05/10/2015,63,25,20,42, ,5
06/10/2015,58,24,20,37, ,4
07/10/2015,41,34,20,48, ,5
08/10/2015,55,44,18,52,1,6
09/10/2015,80,45,16,40, ,4
10/10/2015,92,46,15,37, ,3
11/10/2015,94,53,8,39,1,5
12/10/2015,104,52,18,43,4,5
13/10/2015,98,44,13,43,2,5
14/10/2015,94,36,5,39,33,5
15/10/2015,82,47,2,44,4,7
16/10/2015,112,44,12,46,1,6
17/10/2015,88,36,11,40,2,4
18/10/2015,82,53,2,43,25,7
19/10/2015,119,51,11,43,1,7
20/10/2015,112,38,14,53,1,6
21/10/2015,77,28,14,49, ,5
22/10/2015,61,37,25,61, ,6
23/10/2015,68,33,10,41, ,4
24/10/2015,69,37,16,40, ,4
25/10/2015,71,51,6,50,1,8
26/10/2015,98,51,11,56, ,8
27/10/2015,84,34,17,50, ,4
28/10/2015,70,36,11,46, ,5
29/10/2015,70,42,8,43, ,6
30/10/2015,82,51,6,43, ,6
31/10/2015,110,54,4,55, ,9
01/11/2015,120,52,2,43, ,6
02/11/2015,110,41,9,52, ,7
03/11/2015,81,31,13,50, ,6
04/11/2015,65,37,15,47, ,6
05/11/2015,75,22,10,38, ,6
06/11/2015,53,30,10,37, ,5
07/11/2015,68,29,16,34, ,3
08/11/2015,68,30,22,39, ,3
09/11/2015,57,64,16,45, ,6
10/11/2015,64,35,11,34, ,3
11/11/2015,80,50,8,48, ,7
12/11/2015,104,33,23,44, ,3
13/11/2015,63,27,24,35, ,1
14/11/2015,50,26,21,27, ,2
15/11/2015,54,29,20,35, ,3
16/11/2015,55,18,22,28,16,3
17/11/2015,39,30,20,34,10,4
18/11/2015,56,22,18,35, ,3
19/11/2015,49,23,17,51, ,5
20/11/2015,54,19,20,34, ,2
21/11/2015,42,29,20,51, ,3
22/11/2015,59,46,15,59,1,6
23/11/2015,91,30,15,43,1,4
24/11/2015,73,23,11,54, ,6
25/11/2015,55,45,7,62,1,9
26/11/2015,85,52,4,48, ,6
27/11/2015,115,23,20,43, ,3
28/11/2015,38,22,27,24, ,1
29/11/2015,43,20,26,31, ,2
30/11/2015,34,29,22,51, ,6
01/12/2015,55,42,19,62, ,5
02/12/2015,71,46,8,49, ,5
03/12/2015,86,36,16,53,1,6
04/12/2015,70,37,11,41, ,4
05/12/2015,75,38,12,34, ,4
06/12/2015,78,47,2,48, ,7
07/12/2015,87,37,17,50,1,5
08/12/2015,77,80,11,50, ,5
09/12/2015,73,33,8,40, ,4
10/12/2015,67,34,13,42, ,5
11/12/2015,70,31,14,40, ,3
12/12/2015,61,38,16,34, ,4
13/12/2015,79,48,6,42, ,6
14/12/2015,104,43,11,50, ,6
15/12/2015,91,48,8,40, ,6
16/12/2015,77,47,5,47, ,6
17/12/2015,84,50,9,42, ,5
18/12/2015,95,50,3,44, ,6
19/12/2015,97,37,23,34, ,2
20/12/2015,73,27,24,31, ,3
21/12/2015,49,27,21,37, ,4
22/12/2015,56,36,15,44, ,4
23/12/2015,65,32,22,35, ,3
24/12/2015,69,33,17,35, ,2
25/12/2015,66,39,11,43, ,3
26/12/2015,81,42,9,44, ,3
27/12/2015,86,49,3,46, ,5
28/12/2015,86,39,18,49, ,4
29/12/2015,68,36,10,47, ,4
30/12/2015,63, , , , , 
02/01/2016,51,19,20,32, ,1
03/01/2016,47,28,20,38, ,3
01/07/2015,81,56,44,57, ,5
02/07/2015,75,59,62,68, ,6
03/07/2015,77,59,63,65,1,4
04/07/2015,86,41,33,34, ,3
05/07/2015,58,52,41,65, ,6
06/07/2015,66,41,26,53, ,5
07/07/2015,63,33,22,31, ,3
08/07/2015,47,43,33,40,1,4
09/07/2015,57,63,45,66, ,5
10/07/2015,66,53,42,50, ,4
11/07/2015,67,36,24,33, ,2
12/07/2015,53,31,21,34, ,4
13/07/2015,51,39,20,30, ,3
14/07/2015,49,47,35,51, ,5
15/07/2015,64,63,42,69, ,6
16/07/2015,72,37,28,36, ,3
17/07/2015,60,45,45,47, ,3
18/07/2015,57,27,25,34, ,3
19/07/2015,58,24,16,36, ,4
20/07/2015,49,34,20,36, ,4
21/07/2015,57,34,31,37, ,3
22/07/2015,51,38,36,42,1,4
23/07/2015,49,44,32,54, ,5
24/07/2015,63,33,32,30, ,2
25/07/2015,44,49,27,39, ,3
26/07/2015,62,27,26,26, ,2
27/07/2015,40,27,25,33, ,3
28/07/2015,43,32,26,34, ,3
29/07/2015,44,32,28,39, ,4
30/07/2015,48,45,35,49, ,4
31/07/2015,62,44,44,44, ,3
01/08/2015,60,56,53,55, ,3
02/08/2015,63,44,54,65,1,4
03/08/2015,67,42,31,38, ,3
04/08/2015,53,55,39,55, ,5
05/08/2015,64,47,34,46, ,4
06/08/2015,64,49,40,46, ,3
07/08/2015,56,62,37,50,1,3
08/08/2015,57,49,40,42, ,2
09/08/2015,67,45,25,41, ,3
10/08/2015,50,60,26,37, ,3
11/08/2015,58,69,57,53, ,4
12/08/2015,78,46,42,45, ,3
13/08/2015,80,26,28,35, ,3
14/08/2015,54,22,28,23, ,1
15/08/2015,43,30,31,35, ,2
16/08/2015,55,34,33,40, ,2
17/08/2015,58,38,33,47, ,4
18/08/2015,67,43,37,51, ,4
19/08/2015,70,31,21,38, ,4
20/08/2015,71,34,36,44, ,4
21/08/2015,71,40,45,52, ,3
22/08/2015,63,31,32,40, ,2
23/08/2015,52,21,23,27, ,2
24/08/2015,48,27,20,29, ,3
25/08/2015,51,29,27,38, ,3
26/08/2015,56,28,18,48, ,4
27/08/2015,61,33,20,49, ,5
28/08/2015,71,41,31,57, ,7
29/08/2015,80,43,38,63, ,7
30/08/2015,82,40,28,49, ,6
31/08/2015,74,27,29,39, ,5
01/09/2015,47,34,29,45, ,5
02/09/2015,56,32,28,40, ,6
03/09/2015,44,29,23,44, ,6
04/09/2015,46,28,23,38, ,4
05/09/2015,53,34,26,33, ,2
06/09/2015,49,44,23,49, ,5
07/09/2015,61,43,20,40,1,4
08/09/2015,63,45,31,44, ,5
09/09/2015,64,49,33,56, ,5
10/09/2015,66,56,29,71,1,6
11/09/2015,69,42,17,50, ,5
12/09/2015,87,42,14,36, ,4
13/09/2015,83,23,24,36, ,3
14/09/2015,47,23,25,38, ,4
15/09/2015,52,23,24,44, ,4
16/09/2015,68,32,22,43, ,5
17/09/2015,58,30,20,48, ,5
18/09/2015,68,27,25,40, ,4
19/09/2015,53,36,30,50, ,4
20/09/2015,64,36,29,55, ,6
21/09/2015,71,20,21,34, ,4
22/09/2015,40,31,21,45, ,6
23/09/2015,52,30,16,43, ,5
24/09/2015,62,36,16,42, ,6
25/09/2015,66,40,24,42, ,3
26/09/2015,71,41,29,42, ,3
27/09/2015,64,34,24,39, ,4
28/09/2015,58,36,26,40, ,4
29/09/2015,49,38,22,43, ,4
30/09/2015,57,43,23,48,1,4
01/04/2015,48,33,24,46,1,6
02/04/2015,52,44,10,52, ,6
03/04/2015,78,34,21,39, ,4
04/04/2015,72,38,33,44, ,3
05/04/2015,71,47,33,47,1,3
06/04/2015,86,49,34,57,2,6
07/04/2015,90,65,35,73,2,7
08/04/2015,118,71,30,80,3,9
09/04/2015,116,64,35,70,1,7
10/04/2015,89,37,28,47, ,4
11/04/2015,59,42,30,53, ,5
12/04/2015,73,52,23,61,1,7
13/04/2015,70,62,29,72,1,9
14/04/2015,71,59,29,76,1,9
15/04/2015,69,70,26,80,1,8
16/04/2015,78,71,24,52,1,5
17/04/2015,95,84,36,48, ,3
18/04/2015,67,61,38,49, ,4
19/04/2015,71,66,40,60,1,5
20/04/2015,82,70,37,57,1,5
21/04/2015,93,69,31,49,1,4
22/04/2015,92,66,35,62,1,6
23/04/2015,92,62,25,60,1,6
24/04/2015,95,34,29,43, ,3
25/04/2015,66,29,22,38, ,3
26/04/2015,59,43,28,34, ,3
27/04/2015,61,41,28,46, ,5
28/04/2015,59,47,28,50, ,4
29/04/2015,62,25,18,49, ,5
30/04/2015,58,22,24,43, ,3
01/05/2015,58,28,22,42, ,4
02/05/2015,66,22,27,30, ,3
03/05/2015,43,36,21,44, ,6
04/05/2015,61,56,37,39, ,4
05/05/2015,53,49,79,39, ,3
06/05/2015,47,40,44,48, ,5
07/05/2015,56,38,24,43, ,4
08/05/2015,62,34,32,33, ,2
09/05/2015,48,38,51,39, ,3
10/05/2015,58,51,28,61, ,7
11/05/2015,69,50,33,44, ,5
12/05/2015,58,49,32,57, ,5
13/05/2015,60,37,30,37, ,3
14/05/2015,59,47,31,40, ,4
15/05/2015,66,42,29,43, ,4
16/05/2015,65,46,39,49, ,3
17/05/2015,69,46,30,44,1,4
18/05/2015,58,49,27,42, ,4
19/05/2015,47,31,26,42, ,4
20/05/2015,49,42,35,53, ,6
21/05/2015,64,48,36,59,1,6
22/05/2015,75,48,27,39, ,3
23/05/2015,64,49,33,38, ,3
24/05/2015,68,35,36,29, ,2
25/05/2015,52,43,32,47, ,5
26/05/2015,60,50,36,60, ,6
27/05/2015,75,39,25,49, ,5
28/05/2015,60,44,31,45, ,4
29/05/2015,57,41,31,42, ,4
30/05/2015,49,35,25,28, ,2
31/05/2015,59,50,31,41, ,4
01/06/2015,56,43,27,38, ,5
02/06/2015,54,39,31,38, ,3
03/06/2015,57,53,41,64,1,4
04/06/2015,70,61,46,66, ,5
05/06/2015,76,45,37,33, ,2
06/06/2015,49,82,41,42, ,2
07/06/2015,64,73,32,36, ,3
08/06/2015,55,65,34,38,1,4
09/06/2015,90,61,42,51, ,5
10/06/2015,64,44,45,63,1,6
11/06/2015,77,43,39,56, ,5
12/06/2015,70,37,42,41, ,3
13/06/2015,60,47,39,37, ,2
14/06/2015,56,53,35,43, ,4
15/06/2015,79,56,37,44, ,4
16/06/2015,56,49,40,51, ,5
17/06/2015,61,35,28,32, ,5
18/06/2015,50,53,33,50, ,4
19/06/2015,69,46,29,37, ,4
20/06/2015,64,33,24,22, ,3
21/06/2015,44,35,17,36, ,4
22/06/2015,54,37,28,38, ,4
23/06/2015,57,47,36,60, ,6
24/06/2015,73,50,47,65, ,6
25/06/2015,74,56,50,74, ,6
26/06/2015,74,37,34,34,1,3
27/06/2015,51,37,41,43, ,3
28/06/2015,57,42,37,50, ,4
29/06/2015,53,58,45,74, ,5
30/06/2015,65,62,70,89,1,7
01/01/2015,142,49,13,56,1,6
02/01/2015,105,28,16,38, ,4
03/01/2015,75,38,22,47, ,5
04/01/2015,93,49,3,51, ,7
05/01/2015,107,45,5,43, ,8
06/01/2015,100,43,7,44, ,9
07/01/2015,89,31,18,40, ,5
08/01/2015,71,31,17,38, ,3
09/01/2015,62,26,23,35, ,3
10/01/2015,53,29,24,36, ,3
11/01/2015,60,28,18,34, ,4
12/01/2015,59,26,22,33, ,4
13/01/2015,61,28,23,40,3,5
14/01/2015,58,27,22,35, ,4
15/01/2015,57,36,15,52, ,6
16/01/2015,67,40,12,37, ,6
17/01/2015,77,40,16,49,1,6
18/01/2015,80,47,14,52,1,7
19/01/2015,99,59,11,55, ,8
20/01/2015,131,49,11,45,1,7
21/01/2015,96,60,4,41, ,8
22/01/2015,136,61,9,40, ,7
23/01/2015,142,48,18,46, ,6
24/01/2015,98,54,19,55,1,6
25/01/2015,102,32,17,50, ,5
26/01/2015,74,50,13,63,1,8
27/01/2015,90,31,26,43, ,4
28/01/2015,60,25,31,48, ,4
29/01/2015,56,30,25,55, ,6
30/01/2015,71,27,22,49, ,4
31/01/2015,71,22,26,34, ,4
01/02/2015,55,40,24,56, ,7
02/02/2015,69,56,14,65,1,7
03/02/2015,94,49,16,47, ,6
04/02/2015,90,48,13,40, ,6
05/02/2015,86,52,9,38,1,5
06/02/2015,111,51,15,42,1,5
07/02/2015,118,44,21,37, ,4
08/02/2015,78,58,5,51, ,7
09/02/2015,110,45,17,39, ,5
10/02/2015,86,63,9,46, ,8
11/02/2015,105,83,4,64, ,13
12/02/2015,163,55,22,51,1,7
13/02/2015,112,28,18,47, ,5
14/02/2015,65,33,15,36, ,6
15/02/2015,67,54,9,51, ,8
16/02/2015,109,57,11,48,1,7
17/02/2015,108,68,5,54,1,7
18/02/2015,137,59,15,46, ,6
19/02/2015,131,28,23,41, ,4
20/02/2015,70,31,20,54, ,5
21/02/2015,77,29,24,42, ,4
22/02/2015,73,31,24,44, ,4
23/02/2015,65,37,19,47, ,5
24/02/2015,65,45,12,57, ,7
25/02/2015,85,36,25,47, ,6
26/02/2015,81,42,24,57, ,6
27/02/2015,77,37,24,42, ,4
28/02/2015,73,28,27,37, ,3
01/03/2015,67,31,27,48, ,4
02/03/2015,62,38,22,51, ,5
03/03/2015,69,42,23,52, ,6
04/03/2015,69,56,21,58, ,7
05/03/2015,81,63,14,72,1,9
06/03/2015,102,64,14,62, ,8
07/03/2015,122,58,20,55, ,7
08/03/2015,117,51,19,50, ,7
09/03/2015,93,57,6,50, ,7
10/03/2015,103,64,18,49,1,6
11/03/2015,113,54,23,49,3,6
12/03/2015,79,52,19,54,1,7
13/03/2015,92,58,21,46, ,5
14/03/2015,113,53,8,37, ,5
15/03/2015,120,58,16,52,1,8
16/03/2015,122,75,21,73,2,9
17/03/2015,146,82,18,48,1,7
18/03/2015,163,59,21,45,2,6
19/03/2015,124,86,16,49, ,7
20/03/2015,167,64,20,42, ,5
21/03/2015,116,42,17,37, ,4
22/03/2015,69,56,19,52,1,6
23/03/2015,98,47,18,58,1,6
24/03/2015,89,41,21,53, ,6
25/03/2015,74,43,15,55, ,6
26/03/2015,78,45,23,58, ,6
27/03/2015,65,30,19,37, ,3
28/03/2015,57,19,25,30, ,2
29/03/2015,34,27,28,40, ,4
30/03/2015,44,30,29,32, ,3
31/03/2015,44,34,27,40, ,4
01/10/2014,100,45,15,54, ,6
02/10/2014,78,61,25,71, ,11
03/10/2014,106,53,28,53, ,7
04/10/2014,83,34,20,38, ,4
05/10/2014,56,35,14,44, ,5
06/10/2014,70,29,19,43, ,5
07/10/2014,54,27,22,48, ,6
08/10/2014,61,35,20,45, ,7
09/10/2014,63,45,12,51, ,8
10/10/2014,87,38,21,46, ,7
11/10/2014,80,36,13,42, ,5
12/10/2014,80,25,24,41, ,5
13/10/2014,53,34,23,59, ,7
14/10/2014,67,44,8,55, ,9
15/10/2014,92,36,17,45, ,7
16/10/2014,65,33,16,51, ,7
17/10/2014,64,36,15,51, ,8
18/10/2014,75,37,20,46, ,6
19/10/2014,78,41,12,49, ,6
20/10/2014,74,39,20,37, ,4
21/10/2014,58,59,16,51, ,6
22/10/2014,69,44,18,49, ,5
23/10/2014,68,43,12,52, ,6
24/10/2014,78,51,5,49, ,8
25/10/2014,108,47,14,46, ,7
26/10/2014,100,56,6,53, ,9
27/10/2014,116,42,9,36, ,6
28/10/2014,89,53,6,47, ,8
29/10/2014,109,57,5,57, ,9
30/10/2014,108,55,6,60, ,9
31/10/2014,98,45,11,42, ,7
01/11/2014,88,28,21,29, ,3
02/11/2014,60,27,20,42, ,4
03/11/2014,50,36,16,52, ,7
04/11/2014,76,36,12,49, ,6
05/11/2014,71,44,12,52, ,7
06/11/2014,87,28,19,45, ,5
07/11/2014,57,34,13,40, ,5
08/11/2014,66,33,12,40, ,5
09/11/2014,71,37,10,44, ,6
10/11/2014,96,33,23,40, ,6
11/11/2014,72,35,16,49, ,7
12/11/2014,66,42,9,42, ,7
13/11/2014,69,34,8,45, ,7
14/11/2014,75,34,11,41, ,7
15/11/2014,76,26,14,42, ,5
16/11/2014,68,30,13,49, ,7
17/11/2014,70,38,8,46, ,7
18/11/2014,85,47,7,45, ,9
19/11/2014,99,47,5,36, ,7
20/11/2014,91,52,1,41, ,10
21/11/2014,109,54,1,42, ,9
22/11/2014,110,49,10,39, ,8
23/11/2014,103,37,15,45, ,5
24/11/2014,71,49,4,40,1,8
25/11/2014,95,46, ,41, ,10
26/11/2014,100,44,2,42, ,9
27/11/2014,87,44,4,45, ,8
28/11/2014,79,57,2,33, ,7
29/11/2014,123,49,1,34,1,6
30/11/2014,120,42,1,32,1,6
01/12/2014,96,41,1,34, ,7
02/12/2014,82,49,2,35, ,7
03/12/2014,113,54, ,36,2,8
04/12/2014,109,46,2,42,2,9
05/12/2014,97,50,10,51,1,7
06/12/2014,97,42,9,47, ,6
07/12/2014,91,37,9,55,1,6
08/12/2014,78,49,10,55,1,7
09/12/2014,85,31,20,45, ,5
10/12/2014,64,32,17,40, ,4
11/12/2014,54,23,20,41, ,4
12/12/2014,53,32,18,57, ,5
13/12/2014,82,49,5,51,1,6
14/12/2014,112,38,4,45, ,6
15/12/2014,92,45,11,51, ,8
16/12/2014,92,24,15,46, ,5
17/12/2014,67,26,18,44, ,4
18/12/2014,66,28,19,44, ,4
19/12/2014,65,32,19,51, ,4
20/12/2014,70,28,18,43, ,3
21/12/2014,67,29,23,39, ,3
22/12/2014,60,28,14,43, ,5
23/12/2014,69,34,18,37, ,5
24/12/2014,83,34,17,46, ,4
25/12/2014,78,40,17,50, ,5
26/12/2014,84,21,21,27, ,2
27/12/2014,58,37,15,31, ,3
28/12/2014,83, , , , , 
01/07/2014,62,40,42,59, ,5
02/07/2014,64,52,50,79, ,7
03/07/2014,74,44,36,63, ,7
04/07/2014,74,24,19,26, ,4
05/07/2014,42,24,24,34, ,4
06/07/2014,51,37,18,48, ,6
07/07/2014,70,32,21,46, ,6
08/07/2014,64,36,22,37, ,5
09/07/2014,65,29,18,35, ,6
10/07/2014,53,31,21,38, ,6
11/07/2014,59,37,36,43, ,5
12/07/2014,71,30,20,28, ,3
13/07/2014,59,33,32,41, ,4
14/07/2014,63,42,29,53, ,7
15/07/2014,85,46,43,63, ,7
16/07/2014,82,50,46,65, ,6
17/07/2014,81,53,63,80, ,7
18/07/2014,84,50,53,55, ,4
19/07/2014,84,27,28,33, ,4
20/07/2014,63,32,38,40, ,5
21/07/2014,66,40,44,45, ,4
22/07/2014,70,53,42,61, ,7
23/07/2014,101,53,55,74,1,6
24/07/2014,82,52,50,64, ,5
25/07/2014,78,45,39,46, ,4
26/07/2014,78,76,47,53, ,4
27/07/2014,79,32,34,48, ,4
28/07/2014,71,31,28,40,1,5
29/07/2014,62,37,36,50, ,6
30/07/2014,68,42,39,58, ,5
31/07/2014,67,46,43,61, ,6
01/08/2014,76,36,28,39,1,4
02/08/2014,63,23,27,38, ,3
03/08/2014,54,29,28,49, ,4
04/08/2014,61,36,35,53, ,4
05/08/2014,70,33,12,46, ,6
06/08/2014,72,34,17,45, ,6
07/08/2014,79,26,16,37, ,5
08/08/2014,63,23,26,32, ,4
09/08/2014,53,23,23,26, ,3
10/08/2014,52,29,25,29, ,3
11/08/2014,44,64,24,31, ,3
12/08/2014,46,53,22,38, ,4
13/08/2014,53,24,25,36, ,3
14/08/2014,53,21,28,27, ,2
15/08/2014,48,29,32,40, ,3
16/08/2014,63,22,60,30, ,2
17/08/2014,44,31,27,39, ,3
18/08/2014,46,28,25,40, ,3
19/08/2014,52,41,27,49, ,4
20/08/2014,57,39,29,54, ,5
21/08/2014,59,29,27,41, ,4
22/08/2014,54,27,32,36, ,3
23/08/2014,51,29,30,48, ,3
24/08/2014,54,29,19,41, ,4
25/08/2014,59,23,19,41, ,5
26/08/2014,56,29,16,43, ,5
27/08/2014,63,30,15,41, ,6
28/08/2014,59,34,24,49, ,6
29/08/2014,61,28,20,39, ,4
30/08/2014,61,29,27,37, ,4
31/08/2014,58,43,32,61, ,6
01/09/2014,78,44,23,45, ,5
02/09/2014,75,45,30,42, ,5
03/09/2014,82,47,14,41, ,6
04/09/2014,89,53,22,48, ,7
05/09/2014,108,64,32,47, ,6
06/09/2014,135,61,42,49, ,6
07/09/2014,122,61,40,47, ,6
08/09/2014,121,61,32,50,1,5
09/09/2014,114,59,25,50,1,5
10/09/2014,102,69,24,46, ,6
11/09/2014,100,59,28,51, ,6
12/09/2014,89,75,31,49, ,4
13/09/2014,110,60,32,51, ,4
14/09/2014,103,62,31,54, ,7
15/09/2014,98,65,37,67,1,7
16/09/2014,93,56,26,65,1,8
17/09/2014,83,48,20,64, ,9
18/09/2014,79,42,16,54, ,8
19/09/2014,74,40,28,49, ,6
20/09/2014,76,35,29,38,3,4
21/09/2014,75,52,27,47,5,5
22/09/2014,102,62,24,53,5,5
23/09/2014,125,58,25,55,4,7
24/09/2014,131,44,20,54, ,8
25/09/2014,71,48,23,66, ,7
26/09/2014,82,48,28,49, ,2
27/09/2014,76,39,29,56, ,7
28/09/2014,72,41,19,58, ,7
29/09/2014,87,51,20,71, ,10
30/09/2014,104,49,22,65, ,9
01/04/2014,96,59,17,59, ,7
