date, pm25, pm10, o3, no2, so2, co
2018/11/28, 79, 21, 20, 16, 1, 1
2018/11/29, 51, 18, 26, 21, 2, 2
2018/11/30, 49, 12, 28, 12, 1, 1
2018/12/1, 33, 15, 25, 8, 1, 1
2018/12/2, 46, 21, 16, 24, 2, 2
2018/12/3, 60, 25, 27, 20, 2, 2
2018/12/4, 69, 9, 29, 11, 1, 1
2018/12/5, 26, , 16, , , 1
2018/12/6, 40, 21, 7, 27, 1, 3
2018/12/7, 70, 6, 22, 11, 1, 2
2018/12/8, 21, 4, 25, 7, 1, 1
2018/12/9, 13, 6, 24, 13, 1, 2
2018/12/10, 25, 14, 16, 22, 1, 1
2018/12/11, 56, 7, 24, 14, , 1
2018/12/12, 33, 6, 25, 13, 1, 2
2018/12/13, 25, 8, 27, 12, 1, 1
2018/12/14, 28, 7, 29, 8, 1, 1
2018/12/15, 27, 15, 17, 19, 1, 2
2018/12/16, 54, 22, 8, 31, 2, 4
2018/12/17, 80, 10, 26, 21, 1, 3
2018/12/18, 36, 10, 16, 24, 1, 4
2018/12/19, 39, 16, 15, 30, 2, 3
2018/12/20, 56, 17, 19, 31, 2, 3
2018/12/21, 59, 32, 10, 31, 1, 3
2018/12/22, 103, 26, 18, 22, 1, 3
2018/12/23, 86, 7, 28, 8, 1, 2
2018/12/24, 24, 11, 21, 23, 1, 3
2018/12/25, 41, 20, 5, 34, 1, 3
2018/12/26, 72, 11, 24, 20, 1, 1
2018/12/27, 40, 3, 28, 5, , 
2018/12/28, 11, 3, 27, 8, 1, 1
2018/12/29, 13, 3, 29, 5, 1, 1
2018/12/30, 13, , , , , 
2018/7/1, 40, 18, 25, 5, , 
2018/7/2, 44, 17, 21, 5, , 
2018/7/3, 44, 16, 15, 2, , 
2018/7/4, 35, 14, 15, 4, , 
2018/7/5, 34, 10, 15, 9, , 
2018/7/6, 21, 13, 11, 5, , 
2018/7/7, 25, 11, 15, 4, , 
2018/7/8, 27, 13, 21, 6, 1, 
2018/7/9, 30, 15, 27, 5, 1, 
2018/7/10, 33, 17, 40, 9, 1, 1
2018/7/11, 45, 21, 33, 10, 1, 1
2018/7/12, 48, 27, 47, 8, 1, 1
2018/7/13, 61, 28, 79, 8, 2, 1
2018/7/14, 64, 36, 54, 4, 1, 
2018/7/15, 73, 41, 57, 6, 1, 1
2018/7/16, 80, 40, 52, 7, 1, 1
2018/7/17, 80, 41, 79, 8, 2, 1
2018/7/18, 83, 31, 55, 6, 1, 1
2018/7/19, 62, 15, 26, 5, 1, 
2018/7/20, 36, 18, 44, 7, 1, 
2018/7/21, 42, 26, 72, 7, 1, 1
2018/7/22, 58, 27, 82, 8, 2, 1
2018/7/23, 58, 37, 82, 8, 2, 
2018/7/24, 75, 29, 43, 8, 2, 1
2018/7/25, 59, 17, 33, 6, 1, 
2018/7/26, 101, 15, 33, 6, 1, 
2018/7/27, 43, 16, 15, 5, 1, 
2018/7/28, 27, 20, 36, 4, 1, 
2018/7/29, 33, 20, 26, 8, 2, 1
2018/7/30, 36, 18, 55, 10, 3, 1
2018/7/31, 45, 23, 87, 10, 1, 1
2018/8/1, 52, 32, 91, 13, 3, 2
2018/8/2, 67, 38, 93, 14, 4, 1
2018/8/3, 79, 32, 82, 10, 2, 1
2018/8/4, 70, 44, 55, 4, 1, 
2018/8/5, 81, 38, 51, 9, 1, 1
2018/8/6, 69, 7, 15, 10, , 
2018/8/7, 12, 6, 14, 7, , 
2018/8/8, 11, 16, 39, 6, , 1
2018/8/9, 30, 25, 43, 6, 1, 1
2018/8/10, 56, 24, 50, 12, 2, 2
2018/8/11, 47, 27, 37, 9, 2, 1
2018/8/12, 53, 18, 34, 8, 1, 1
2018/8/13, 36, 13, 25, 5, 1, 1
2018/8/14, 28, 10, 15, 2, 1, 
2018/8/15, 21, 11, 18, 4, 1, 
2018/8/16, 23, 10, 24, 5, , 
2018/8/17, 18, 13, 39, 9, 4, 1
2018/8/18, 33, 17, 48, 10, 2, 1
2018/8/19, 39, 18, 35, 14, 1, 1
2018/8/20, 38, 23, 17, 11, 1, 2
2018/8/21, 46, 19, 17, 2, 1, 
2018/8/22, 34, 22, 11, 3, 1, 
2018/8/23, 39, 27, 12, 2, , 
2018/8/24, 43, 19, 29, 5, 1, 1
2018/8/25, 39, 20, 82, 7, 3, 1
2018/8/26, 48, 24, 73, 10, 3, 1
2018/8/27, 55, 23, 40, 10, 1, 1
2018/8/28, 45, 28, 35, 11, 2, 1
2018/8/29, 56, 28, 36, 10, 3, 1
2018/8/30, 60, 28, 48, 11, 1, 1
2018/8/31, 56, 16, 38, 11, 1, 1
2018/9/1, 36, 9, 30, 6, , 1
2018/9/2, 16, 18, 21, 15, 2, 2
2018/9/3, 38, 25, 7, 8, 1, 2
2018/9/4, 40, 29, 42, 4, , 1
2018/9/5, 53, 30, 47, 8, 1, 1
2018/9/6, 68, 17, 32, 4, , 
2018/9/7, 36, 11, 18, 3, , 1
2018/9/8, 23, 12, 15, 4, , 
2018/9/9, 23, 8, 11, 6, 1, 
2018/9/10, 17, 10, 33, 5, , 
2018/9/11, 16, 12, 34, 6, , 
2018/9/12, 29, 19, 37, 15, 1, 1
2018/9/13, 43, 18, 21, 14, 1, 1
2018/9/14, 38, 12, 23, 12, 1, 2
2018/9/15, 24, 18, 50, 11, 3, 2
2018/9/16, 43, 25, 48, 8, 1, 2
2018/9/17, 60, 15, 44, 11, 2, 1
2018/9/18, 36, 12, 44, 8, 2, 1
2018/9/19, 32, 16, 23, 17, 1, 1
2018/9/20, 39, 5, 25, 9, , 
2018/9/21, 10, 10, 28, 16, 1, 2
2018/9/22, 18, 14, 41, 9, 2, 1
2018/9/23, 30, 16, 38, 8, 1, 1
2018/9/24, 37, 12, 25, 11, 1, 1
2018/9/25, 23, 9, 25, 9, , 1
2018/9/26, 17, 8, 23, 13, 1, 2
2018/9/27, 20, 11, 38, 13, 2, 2
2018/9/28, 27, 16, 21, 17, 2, 2
2018/9/29, 41, 10, 28, 6, , 1
2018/9/30, 21, 19, 42, 5, , 1
2018/4/1, 57, 32, 61, 13, , 1
2018/4/2, 77, 37, 59, 10, , 1
2018/4/3, 85, 44, 61, 18, , 2
2018/4/4, 101, 14, 35, 9, , 1
2018/4/5, 43, 22, 38, 7, , 1
2018/4/6, 58, 13, 40, 5, , 1
2018/4/7, 32, 20, 42, 7, , 1
2018/4/8, 51, 14, 47, 8, , 1
2018/4/9, 45, 19, 48, 11, , 2
2018/4/10, 56, 22, 42, 12, , 1
2018/4/11, 56, 19, 52, 10, , 1
2018/4/12, 55, 18, 43, 6, , 1
2018/4/13, 48, 16, 46, 10, , 1
2018/4/14, 45, 13, 45, 5, , 1
2018/4/15, 43, 30, 39, 7, , 1
2018/4/16, 62, 15, 31, 12, , 1
2018/4/17, 42, 14, 38, 12, , 1
2018/4/18, 40, 15, 43, 14, , 2
2018/4/19, 51, 28, 68, 15, , 1
2018/4/20, 72, 31, 77, 13, , 2
2018/4/21, 74, 42, 98, 16, , 4
2018/4/22, 94, 37, 54, 9, , 1
2018/4/23, 83, 28, 36, 12, , 1
2018/4/24, 64, 13, 36, 15, , 2
2018/4/25, 32, 8, 45, 6, , 1
2018/4/26, 20, 13, 43, 11, , 1
2018/4/27, 37, 18, 69, 6, , 1
2018/4/28, 55, 22, 64, 6, , 1
2018/4/29, 63, 20, 48, 4, , 1
2018/4/30, 59, 25, 83, 11, , 1
2018/5/1, 66, 26, 51, 10, , 
2018/5/2, 68, 16, 47, 3, , 1
2018/5/3, 36, 10, 49, 3, , 1
2018/5/4, 34, 16, 64, 7, , 1
2018/5/5, 49, 22, 68, 6, , 2
2018/5/6, 61, 10, 45, 5, , 1
2018/5/7, 32, 9, 35, 6, , 
2018/5/8, 27, 5, 32, 6, , 
2018/5/9, 15, 7, 30, 16, , 1
2018/5/10, 24, 11, 50, 9, , 1
2018/5/11, 38, 19, 70, 13, , 1
2018/5/12, 58, 14, 44, 5, , 1
2018/5/13, 45, 14, 49, 8, , 1
2018/5/14, 55, 14, 55, 9, 1, 1
2018/5/15, 48, 19, 66, 9, 1, 1
2018/5/16, 57, 30, 60, 12, 2, 2
2018/5/17, 74, 45, 69, 21, 4, 2
2018/5/18, 97, 18, 39, 7, 1, 1
2018/5/19, 43, 7, 40, 6, 3, 1
2018/5/20, 22, 12, 48, 11, 2, 1
2018/5/21, 45, 15, 48, 12, 2, 
2018/5/22, 48, 14, 32, 16, 2, 1
2018/5/23, 46, 12, 50, 9, 1, 1
2018/5/24, 40, 18, 58, 11, 1, 1
2018/5/25, 49, 31, 60, 12, 1, 2
2018/5/26, 68, 24, 82, 8, 3, 1
2018/5/27, 61, 21, 44, 10, 1, 1
2018/5/28, 52, 22, 51, 10, 1, 1
2018/5/29, 56, 21, 37, 10, 2, 1
2018/5/30, 49, , 33, 12, , 1
2018/6/1, 39, 13, 77, 9, 2, 1
2018/6/2, 45, 13, 69, 6, 2, 
2018/6/3, 44, 13, 78, 9, 3, 1
2018/6/4, 43, 12, 61, 12, 2, 1
2018/6/5, 42, 17, 41, 11, , 1
2018/6/6, 47, 14, 65, 9, 3, 1
2018/6/7, 44, 14, 49, 6, 1, 
2018/6/8, 41, 23, 67, 8, 3, 1
2018/6/9, 58, 14, 39, 4, 1, 
2018/6/10, 36, 4, 22, 8, , 
2018/6/11, 8, 16, 25, 13, 1, 1
2018/6/12, 41, 14, 46, 10, 1, 1
2018/6/13, 44, 12, 32, 10, 2, 1
2018/6/14, 35, 9, 21, 10, 1, 1
2018/6/15, 21, 6, 22, 5, , 
2018/6/16, 16, 11, 35, 7, 2, 1
2018/6/17, 33, 16, 16, 15, 1, 
2018/6/18, 50, 13, 52, 9, 2, 1
2018/6/19, 42, 11, 24, 14, 2, 1
2018/6/20, 26, 13, 24, 13, 1, 1
2018/6/21, 30, 24, 73, 12, 2, 2
2018/6/22, 62, 29, 32, 17, 2, 2
2018/6/23, 72, 17, 59, 8, 1, 1
2018/6/24, 48, 23, 83, 13, 4, 2
2018/6/25, 59, 23, 65, 6, 2, 1
2018/6/26, 59, 11, 24, 3, , 
2018/6/27, 31, 18, 19, 4, 1, 
2018/6/28, 46, 11, 12, 3, , 
2018/6/29, 26, 13, 14, 3, , 
2018/6/30, 28, 17, 14, 3, , 
2018/1/1, 25, 6, 28, 8, , 2
2018/1/2, 23, 7, 28, 5, , 1
2018/1/3, 18, 5, 28, 8, , 1
2018/1/4, 19, 10, 23, 18, , 2
2018/1/5, 37, 12, 24, 20, , 3
2018/1/6, 41, 8, 29, 8, , 1
2018/1/7, 23, 16, 18, 20, , 2
2018/1/8, 58, 23, 26, 20, , 3
2018/1/9, 67, 11, 28, 12, , 1
2018/1/10, 40, 8, 21, 18, , 2
2018/1/11, 29, 12, 17, 25, , 2
2018/1/12, 44, 15, 18, 29, , 2
2018/1/13, 59, 6, 32, 11, , 3
2018/1/14, 21, 20, 13, 32, , 3
2018/1/15, 67, 21, 3, 36, , 5
2018/1/16, 70, 31, , 33, , 4
2018/1/17, 98, 15, 2, 24, , 4
2018/1/18, 59, 13, 29, 13, , 2
2018/1/19, 44, 19, 18, 22, , 3
2018/1/20, 61, 20, 30, 19, , 2
2018/1/21, 62, 6, 22, 15, , 1
2018/1/22, 35, , 20, 25, , 3
2018/1/23, 59, 6, 29, 14, , 1
2018/1/24, 21, 7, 24, 14, , 1
2018/1/26, 17, 8, 30, 7, , 1
2018/1/27, 24, 16, 24, 20, , 3
2018/1/28, 51, 17, 23, 27, , 3
2018/1/29, 60, 9, 27, 15, , 1
2018/1/30, 32, 20, 15, 33, , 3
2018/1/31, 63, 18, 16, 27, , 2
2018/2/1, 65, 13, 22, 18, , 2
2018/2/2, 57, 21, 21, 23, , 2
2018/2/3, 78, 12, 31, 11, , 1
2018/2/4, 41, 10, 27, 18, , 2
2018/2/5, 33, 12, 24, 20, , 2
2018/2/6, 38, 9, 27, 18, , 1
2018/2/7, 27, 10, 25, 17, , 1
2018/2/8, 31, 23, 27, 26, , 3
2018/2/9, 69, 27, 42, 23, , 3
2018/2/10, 80, 20, 34, 10, , 1
2018/2/11, 59, 9, 32, 8, , 2
2018/2/12, 30, 12, 30, 21, , 2
2018/2/13, 35, 13, 28, 20, , 1
2018/2/14, 42, 17, 31, 22, , 2
2018/2/15, 49, 12, 29, 11, , 
2018/2/16, 39, 15, 31, 10, , 1
2018/2/17, 45, 7, 34, 4, , 1
2018/2/18, 20, 12, 27, 17, , 2
2018/2/19, 40, 19, 31, 22, , 2
2018/2/20, 60, 15, 27, 17, , 1
2018/2/21, 51, 13, 25, 13, , 1
2018/2/22, 55, 14, 25, 17, , 2
2018/2/23, 60, 19, 38, 18, , 2
2018/2/24, 59, 13, 32, 7, , 
2018/2/25, 43, 17, 35, 11, , 1
2018/2/26, 55, 18, 33, 19, , 2
2018/2/27, 58, 27, 36, 20, , 3
2018/2/28, 78, 10, 40, 12, , 1
2018/3/1, 37, 10, 38, 8, , 1
2018/3/2, 31, 17, 30, 22, , 2
2018/3/3, 55, 23, 40, 15, , 2
2018/3/4, 64, 18, 31, 12, , 1
2018/3/5, 54, 8, 35, 7, , 1
2018/3/6, 27, 12, 32, 9, , 1
2018/3/7, 39, 8, 27, 14, , 1
2018/3/8, 35, 4, 27, 16, , 1
2018/3/9, 14, 7, 35, 8, , 1
2018/3/10, 22, 14, 32, 11, , 1
2018/3/11, 48, 13, 40, 10, , 2
2018/3/12, 44, 20, 38, 22, , 2
2018/3/13, 61, 31, 45, 30, , 3
2018/3/14, 77, 31, 47, 21, , 2
2018/3/15, 78, 14, 34, 10, , 1
2018/3/16, 41, 9, 35, 8, , 1
2018/3/17, 32, 13, 39, 10, , 1
2018/3/18, 48, 26, 19, 29, , 3
2018/3/19, 79, 13, 31, 10, , 1
2018/3/20, 47, 9, 30, 8, , 1
2018/3/21, 37, 4, 30, 11, , 1
2018/3/22, 12, 5, 35, 9, , 1
2018/3/23, 17, 9, 37, 13, , 1
2018/3/24, 33, 16, 55, 10, , 1
2018/3/25, 58, 25, 52, 18, , 2
2018/3/26, 73, 39, 68, 28, , 4
2018/3/27, 103, 43, 71, 26, , 3
2018/3/28, 112, 35, 68, 21, , 2
2018/3/29, 92, 20, 46, 7, , 1
2018/3/30, 54, 15, 48, 14, , 1
2018/3/31, 49, 19, 50, 9, , 1
2017/10/1, 48, 18, 31, 15, , 2
2017/10/2, 47, 18, 36, 10, , 1
2017/10/3, 53, 11, 28, 6, , 1
2017/10/4, 26, 9, 35, 9, , 1
2017/10/5, 28, 14, 23, 14, , 1
2017/10/6, 42, 6, 28, 9, , 4
2017/10/7, 12, 14, 34, 10, , 3
2017/10/8, 36, 12, 45, 8, , 1
2017/10/9, 36, 22, 58, 17, , 2
2017/10/10, 60, 34, 25, 17, , 2
2017/10/11, 86, 26, 54, 15, , 1
2017/10/12, 67, 7, 23, 11, , 1
2017/10/13, 16, 7, 22, 10, , 1
2017/10/14, 18, 10, 19, 11, , 1
2017/10/15, 30, 7, 20, 10, , 1
2017/10/16, 20, 7, 19, 15, , 1
2017/10/17, 24, 13, 32, 11, , 2
2017/10/18, 44, 9, 23, 10, , 1
2017/10/19, 28, 4, 24, 10, , 
2017/10/20, 9, 4, 18, 10, , 1
2017/10/21, 6, 3, 26, 5, , 
2017/10/22, 6, 8, 36, 5, , 1
2017/10/23, 11, 12, 26, 11, , 1
2017/10/24, 33, 16, 20, 18, , 1
2017/10/25, 47, 13, 26, 18, , 2
2017/10/26, 40, 19, 28, 21, , 2
2017/10/27, 57, 22, 21, 19, , 2
2017/10/28, 67, 8, 26, 8, , 
2017/10/29, 21, 7, 32, 6, , 1
2017/10/30, 21, 11, 29, 15, , 2
2017/10/31, 35, 16, 15, 23, , 3
2017/11/1, 51, 18, 32, 21, , 2
2017/11/2, 56, 18, 38, 14, , 2
2017/11/3, 54, 16, 36, 11, , 2
2017/11/4, 48, 16, 33, 8, , 2
2017/11/5, 45, 24, 20, 23, , 3
2017/11/6, 67, 27, 25, 26, , 3
2017/11/7, 73, 35, 2, 32, , 4
2017/11/8, 94, 18, 30, 10, , 3
2017/11/9, 53, 20, 21, 23, , 2
2017/11/10, 62, 11, 33, 8, , 1
2017/11/11, 34, 8, 30, 8, , 2
2017/11/12, 24, 18, 16, 21, , 2
2017/11/13, 57, 28, 10, 26, , 3
2017/11/14, 77, 19, 17, 21, , 4
2017/11/15, 58, 10, 28, 13, , 2
2017/11/16, 32, 12, 18, 23, , 4
2017/11/17, 45, 27, 11, 27, , 3
2017/11/18, 86, 6, 29, 8, , 2
2017/11/19, 18, 13, 9, 24, , 3
2017/11/20, 46, 11, 27, 17, , 3
2017/11/21, 35, 19, 11, 24, , 2
2017/11/22, 69, 15, 24, 14, , 1
2017/11/23, 54, 8, 22, 20, , 3
2017/11/24, 26, 12, 17, 26, , 4
2017/11/25, 48, 13, 30, 14, , 2
2017/11/26, 50, 15, 22, 18, , 2
2017/11/27, 48, 19, 20, 18, , 2
2017/11/28, 65, 22, 15, 26, , 3
2017/11/29, 68, 16, 12, 21, , 2
2017/11/30, 56, 8, 14, 17, , 2
2017/12/1, 34, 9, 20, 19, , 2
2017/12/2, 34, 16, 23, 19, , 3
2017/12/3, 67, 19, 9, 25, , 3
2017/12/4, 64, 11, 26, 18, , 2
2017/12/5, 42, 8, 17, 23, , 3
2017/12/6, 35, 14, 13, 27, , 3
2017/12/7, 56, 22, 11, 29, , 4
2017/12/8, 75, 9, 23, 19, , 3
2017/12/9, 28, 16, 23, 20, , 3
2017/12/10, 61, 18, 21, 24, , 3
2017/12/11, 62, 6, 25, 11, , 1
2017/12/12, 19, 6, 21, 14, , 1
2017/12/13, 19, 6, 25, 13, , 1
2017/12/14, 18, 16, 6, 31, , 3
2017/12/15, 56, 28, 8, 38, , 5
2017/12/16, 89, 9, 27, 11, , 2
2017/12/17, 27, 13, 18, 25, , 4
2017/12/18, 46, 13, 21, 21, , 3
2017/12/19, 49, 12, 18, 26, , 3
2017/12/20, 43, 18, 14, 28, , 3
2017/12/21, 66, 21, 9, 34, , 4
2017/12/22, 72, 25, 21, 31, , 4
2017/12/23, 82, 27, 18, 29, , 5
2017/12/24, 86, 21, 29, 16, , 3
2017/12/25, 61, 5, 23, 13, , 1
2017/12/26, 21, 3, 26, 10, , 1
2017/12/27, 12, 4, 28, 11, , 1
2017/12/28, 12, 6, 31, 11, , 1
2017/12/29, 21, 6, 28, 9, , 1
2017/12/30, 22, 13, 20, 16, , 2
2017/12/31, 50, 7, 28, 6, , 1
2017/7/1, 31, 18, 46, 10, , 1
2017/7/2, 41, 35, 82, 13, , 1
2017/7/3, 73, 32, 25, 15, , 1
2017/7/4, 65, 15, 46, 10, , 2
2017/7/5, 35, 17, 53, 7, , 1
2017/7/6, 44, 26, 83, 11, , 2
2017/7/7, 62, 33, 111, 10, , 1
2017/7/8, 77, 32, 71, 5, , 1
2017/7/9, 72, 18, 35, 7, , 1
2017/7/10, 40, 11, 19, 5, , 
2017/7/11, 25, 19, 30, 6, , 
2017/7/12, 47, 17, 20, 5, , 
2017/7/13, 41, 12, 26, 4, , 
2017/7/14, 29, 17, 57, 8, , 
2017/7/15, 45, 25, 73, 8, , 1
2017/7/16, 59, 22, 66, 7, , 1
2017/7/17, 59, 26, 52, 11, , 1
2017/7/18, 60, 22, 68, 10, , 1
2017/7/19, 53, 15, 40, 5, , 1
2017/7/20, 43, 14, 25, 4, , 
2017/7/21, 38, 15, 20, 4, , 
2017/7/22, 38, 11, 16, 3, , 
2017/7/23, 27, 17, 31, 5, , 1
2017/7/24, 41, 21, 34, 8, , 1
2017/7/25, 45, 15, 22, 9, , 1
2017/7/26, 28, 14, 29, 8, , 1
2017/7/27, 31, 17, 38, 10, , 1
2017/7/28, 42, 21, 20, 10, , 1
2017/7/29, 40, 14, 15, 6, , 1
2017/7/30, 28, 16, 49, 8, , 1
2017/7/31, 38, 20, 21, 9, , 1
2017/8/1, 45, 14, 20, 6, , 
2017/8/2, 27, 12, 28, 11, , 1
2017/8/3, 33, 14, 25, 12, , 2
2017/8/4, 34, 21, 60, 11, , 1
2017/8/5, 48, 24, 53, 8, , 1
2017/8/6, 51, 24, 17, 5, , 
2017/8/7, 49, 29, 41, 8, , 1
2017/8/8, 51, 23, 43, 14, , 1
2017/8/9, 51, 28, 17, 13, , 1
2017/8/10, 59, 12, 15, 5, , 
2017/8/11, 28, 14, 26, 9, , 1
2017/8/12, 36, 14, 23, 8, , 1
2017/8/13, 32, 16, 9, 9, , 1
2017/8/14, 34, 11, 12, 8, , 1
2017/8/15, 21, 9, 13, 7, , 
2017/8/16, 14, 10, 20, 8, , 
2017/8/17, 20, 27, 14, 16, , 1
2017/8/18, 53, 25, 37, 11, , 1
2017/8/19, 50, 12, 29, 7, , 1
2017/8/20, 29, 20, 43, 11, , 1
2017/8/21, 46, 24, 29, 8, , 1
2017/8/22, 56, 20, 37, 12, , 2
2017/8/23, 46, 25, 66, 13, , 1
2017/8/24, 60, 31, 47, 16, , 2
2017/8/25, 66, 26, 49, 10, , 1
2017/8/26, 59, 19, 43, 5, , 1
2017/8/27, 49, 21, 58, 9, , 1
2017/8/28, 52, 22, 29, 6, , 1
2017/8/29, 52, 28, 36, 10, , 1
2017/8/30, 58, 14, 29, 7, , 1
2017/8/31, 26, 9, 37, 6, , 1
2017/9/1, 25, 8, 34, 5, , 1
2017/9/2, 19, 12, 43, 5, , 1
2017/9/3, 32, 16, 17, 13, , 1
2017/9/4, 41, 16, 39, 11, , 1
2017/9/5, 43, 17, 16, 11, , 
2017/9/6, 43, , , , , 
2017/9/11, 37, 14, 23, 15, , 2
2017/9/12, 29, 13, 47, 14, , 1
2017/9/13, 33, 17, 51, 9, , 1
2017/9/14, 45, 11, 36, 8, , 2
2017/9/15, 33, 13, 24, 9, , 1
2017/9/16, 37, 6, 21, 5, , 1
2017/9/17, 13, 13, 37, 4, , 1
2017/9/18, 26, 15, 50, 13, , 2
2017/9/19, 42, 24, 31, 22, , 2
2017/9/20, 57, 17, 47, 12, , 1
2017/9/21, 48, 18, 28, 16, , 1
2017/9/22, 46, 9, 36, 6, , 1
2017/9/23, 20, 15, 48, 12, , 2
2017/9/24, 38, 20, 50, 17, , 2
2017/9/25, 54, 17, 54, 12, , 1
2017/9/26, 52, 16, 38, 9, , 1
2017/9/27, 46, 9, 29, 7, , 
2017/9/28, 19, 12, 38, 11, , 1
2017/9/29, 30, 19, 35, 16, , 2
2017/9/30, 51, 17, 47, 9, , 2
2017/4/1, 43, 14, 42, 7, , 1
2017/4/2, 44, 15, 44, 12, , 1
2017/4/3, 50, 20, 49, 15, , 1
2017/4/4, 66, 25, 56, 14, , 1
2017/4/5, 72, 22, 47, 13, , 2
2017/4/6, 62, 14, 41, 5, , 1
2017/4/7, 36, 16, 24, 18, , 2
2017/4/8, 54, 20, 40, 10, , 1
2017/4/9, 73, 16, 38, 12, , 1
2017/4/10, 47, 15, 24, 23, , 2
2017/4/11, 48, 9, 44, 10, , 1
2017/4/12, 19, 19, 43, 9, , 2
2017/4/13, 52, 25, 61, 16, , 1
2017/4/14, 64, 27, 58, 9, , 1
2017/4/15, 65, 25, 56, 15, , 2
2017/4/16, 64, 25, 46, 19, , 2
2017/4/17, 63, 13, 42, 7, , 1
2017/4/18, 33, 17, 48, 10, , 1
2017/4/19, 38, 17, 47, 8, , 1
2017/4/20, 49, 21, 43, 18, , 2
2017/4/21, 58, 29, 41, 14, , 1
2017/4/22, 69, 19, 41, 7, , 3
2017/4/23, 55, 15, 43, 14, , 1
2017/4/24, 41, 14, 44, 10, , 1
2017/4/25, 44, 13, 40, 7, , 1
2017/4/26, 37, 12, 45, 9, , 1
2017/4/27, 32, 19, 51, 11, , 2
2017/4/28, 51, 20, 61, 10, , 1
2017/4/29, 54, 21, 68, 8, , 3
2017/4/30, 58, 25, 57, 15, , 2
2017/5/1, 59, 12, 50, 7, , 1
2017/5/2, 36, 14, 49, 7, , 1
2017/5/3, 38, 12, 48, 4, , 
2017/5/4, 34, 17, 58, 4, , 1
2017/5/5, 44, 17, 42, 6, , 1
2017/5/6, 44, 27, 50, 7, , 1
2017/5/7, 63, 45, 79, 11, , 1
2017/5/8, 83, 27, 43, 12, , 2
2017/5/9, 60, 19, 38, 13, , 1
2017/5/10, 50, 15, 58, 11, , 1
2017/5/11, 51, 28, 67, 16, , 1
2017/5/12, 74, 29, 49, 9, , 1
2017/5/13, 67, 7, 38, 4, , 
2017/5/14, 12, 14, 37, 10, , 1
2017/5/15, 41, 24, 44, 11, , 1
2017/5/16, 67, 18, 33, 9, , 1
2017/5/17, 42, 18, 45, 15, , 2
2017/5/18, 52, 24, 79, 16, , 2
2017/5/19, 71, 28, 97, 10, , 1
2017/5/20, 77, 32, 94, 8, , 1
2017/5/21, 78, 25, 64, 9, , 
2017/5/22, 67, , 46, 7, , 1
2017/5/24, 32, 15, 34, 11, , 1
2017/5/25, 37, 16, 26, 15, , 2
2017/5/26, 46, 21, 37, 10, , 1
2017/5/27, 57, 16, 65, 6, , 1
2017/5/28, 43, 19, 54, 8, , 1
2017/5/29, 52, 23, 75, 11, , 1
2017/5/30, 59, 35, 55, 10, , 1
2017/5/31, 80, 11, 43, 8, , 1
2017/6/1, 28, 17, 55, 12, , 2
2017/6/2, 40, 11, 54, 6, , 1
2017/6/3, 23, 9, 37, 3, , 
2017/6/4, 18, 12, 47, 8, , 1
2017/6/5, 32, 13, 42, 9, , 1
2017/6/6, 32, 13, 40, 6, , 
2017/6/7, 38, 9, 37, 5, , 1
2017/6/8, 25, 13, 50, 9, , 
2017/6/9, 36, 19, 68, 6, , 
2017/6/10, 52, 15, 47, 4, , 1
2017/6/11, 42, 11, 45, 5, , 1
2017/6/12, 33, 12, 27, 11, , 1
2017/6/13, 37, 14, 47, 10, , 1
2017/6/14, 51, 17, 48, 10, , 1
2017/6/15, 48, 23, 77, 11, , 1
2017/6/16, 63, 12, 48, 8, , 1
2017/6/17, 34, 14, 37, 5, , 1
2017/6/18, 38, 15, 58, 6, , 1
2017/6/19, 46, 31, 63, 11, , 1
2017/6/20, 72, 19, 35, 8, , 1
2017/6/21, 43, 13, 60, 8, , 1
2017/6/22, 34, 23, 98, 14, , 2
2017/6/23, 63, 18, 56, 6, , 1
2017/6/24, 50, 17, 34, 8, , 
2017/6/25, 45, 18, 45, 13, , 2
2017/6/26, 48, 24, 39, 15, , 1
2017/6/27, 60, 28, 40, 20, , 2
2017/6/28, 68, 25, 66, 11, , 2
2017/6/29, 65, 16, 34, 10, , 1
2017/6/30, 43, 14, 31, 12, , 1
2017/1/2, 53, 11, 37, 11, , 3
2017/1/3, 48, 14, 35, 12, , 3
2017/1/4, 53, 8, 32, 6, , 1
2017/1/5, 36, 7, 26, 17, , 3
2017/1/6, 37, 14, 18, 28, , 4
2017/1/7, 66, 17, 25, 19, , 3
2017/1/8, 68, 4, 30, 10, , 2
2017/1/9, 15, 7, 27, 20, , 3
2017/1/10, 34, 6, 26, 15, , 2
2017/1/11, 27, 8, 20, 26, , 3
2017/1/12, 40, 10, 22, 26, , 3
2017/1/13, 44, 6, 23, 17, , 2
2017/1/14, 33, 5, 27, 9, , 2
2017/1/15, 24, 7, 26, 19, , 3
2017/1/16, 33, 6, 22, 20, , 2
2017/1/17, 26, 9, 20, 28, , 3
2017/1/18, 46, 13, 31, 20, , 2
2017/1/19, 53, 23, 18, 23, , 3
2017/1/20, 82, 13, 32, 12, , 2
2017/1/21, 51, 17, 30, 17, , 3
2017/1/22, 67, 8, 30, 10, , 2
2017/1/23, 29, 7, 30, 13, , 2
2017/1/24, 27, 7, 31, 12, , 1
2017/1/25, 24, 13, 24, 30, , 4
2017/1/26, 53, 21, 18, 36, , 5
2017/1/27, 73, 10, 32, 21, , 4
